emp_no,first_name,last_name,salary,title,from_date
86164,Adit,Rothe,40000,Senior Staff,1998-12-13
283925,Adit,Selvestrel,40000,Senior Staff,1999-01-03
207856,Adit,Terkki,40000,Senior Staff,1990-02-27
201280,Adit,Varley,55245,Senior Engineer,1987-02-12
71099,Adly,Azevdeo,40000,Senior Engineer,1991-07-03
423526,Adly,Choobineh,67392,Senior Engineer,1997-05-14
88663,Adly,Deville,53010,Senior Engineer,1993-11-22
48077,Adly,Engberts,40000,Senior Staff,1994-05-27
422566,Adly,Erva,40299,Engineer,1995-10-24
282598,Adly,Gonthier,70715,Senior Engineer,2000-01-02
498069,Adly,Jahnichen,45757,Senior Staff,1992-04-18
468106,Adly,Kambil,79506,Technique Leader,1988-12-17
279079,Adly,Koblitz,40000,Senior Staff,2001-06-04
466188,Adly,Landherr,73740,Senior Staff,1992-06-23
462282,Adly,Morton,77346,Senior Staff,1993-07-31
48701,Adly,Msuda,64560,Senior Staff,1987-05-10
440767,Adly,Narahari,79342,Engineer,1998-01-10
99788,Adly,Orsini,40000,Senior Engineer,1993-10-10
265733,Adly,Pelc,61238,Senior Staff,1993-01-11
109125,Adly,Piveteau,72554,Staff,1998-07-21
34962,Adly,Rosay,40000,Senior Engineer,1999-10-29
12504,Adly,Rosaz,40000,Engineer,1997-08-14
59227,Adly,Ruemmler,66446,Senior Engineer,1992-10-28
99014,Adly,Siprelle,68063,Senior Staff,1991-12-11
464153,Adly,Stavenow,40000,Senior Staff,1995-10-05
251451,Adly,VanScheik,45135,Senior Engineer,1989-01-13
406973,Adly,Weedon,54574,Senior Staff,1990-12-21
20708,Aemilian,Arlazarov,63353,Senior Staff,1998-03-23
247807,Aemilian,Azumi,40000,Technique Leader,1985-12-28
17146,Aemilian,Barbanera,65674,Staff,1996-07-01
202190,Aemilian,Braccini,41116,Senior Engineer,1994-07-25
417633,Aemilian,Cappelletti,73327,Senior Staff,1994-06-09
41487,Aemilian,Cummings,58494,Senior Staff,1994-09-02
99890,Aemilian,Decleir,40930,Senior Staff,1994-11-18
473776,Aemilian,Demir,57775,Senior Staff,2001-06-02
45919,Aemilian,Denti,54551,Senior Staff,1996-09-10
80456,Aemilian,Gire,40000,Senior Engineer,1998-04-17
468779,Aemilian,Guting,79728,Senior Engineer,1992-07-02
45062,Aemilian,Hammerschmidt,65998,Senior Staff,2001-09-03
478608,Aemilian,Hemaspaandra,40000,Senior Engineer,1987-11-28
251495,Aemilian,Hiltgen,80367,Senior Staff,1993-08-21
290251,Aemilian,Hoppenstand,40000,Senior Engineer,1999-11-14
422233,Aemilian,Koshino,43699,Senior Staff,1989-08-15
98825,Aemilian,Kroft,51267,Senior Engineer,1996-10-14
449263,Aemilian,Leaver,70490,Senior Staff,1993-06-11
425806,Aemilian,Limongiello,40000,Staff,1997-02-19
479595,Aemilian,Litzler,52780,Staff,1998-04-10
93730,Aemilian,Noriega,57937,Senior Staff,1993-12-07
265124,Aemilian,Panienski,45708,Senior Staff,1997-06-24
58388,Aemilian,Parveen,40000,Senior Engineer,1994-12-25
98973,Aemilian,Quittner,51554,Senior Engineer,1991-01-05
83123,Aemilian,Randt,67005,Staff,1997-09-01
463155,Aemilian,Sabnani,40000,Senior Engineer,1985-04-26
284752,Aemilian,Schaad,47290,Senior Staff,1993-10-08
200785,Aemilian,Schlenzig,54217,Staff,1997-10-25
23455,Aemilian,Sethi,44109,Senior Staff,1999-11-10
424900,Aemilian,Siksek,42396,Engineer,1997-11-14
75347,Aemilian,Simmen,40000,Engineer,2002-01-25
295249,Aemilian,Stentiford,40000,Senior Staff,1998-08-21
61149,Aemilian,Stranks,46357,Senior Staff,1987-02-01
421032,Aemilian,Trachtenberg,45050,Senior Staff,1994-04-11
463449,Aemilian,Varman,40000,Senior Engineer,1996-10-06
236038,Aiichiro,Alpin,40000,Senior Engineer,1995-10-08
217986,Aiichiro,Auria,41943,Senior Engineer,1994-07-28
215620,Aiichiro,Baik,40000,Senior Engineer,1993-08-02
219406,Aiichiro,Beerel,51707,Senior Engineer,1992-10-23
85988,Aiichiro,Brlek,79173,Senior Staff,1996-12-12
222935,Aiichiro,Chiola,40000,Senior Engineer,1997-10-23
226313,Aiichiro,Christ,44417,Senior Staff,2001-04-06
418329,Aiichiro,Eiron,56888,Senior Staff,1993-04-23
58102,Aiichiro,Erni,40000,Technique Leader,1999-09-16
279111,Aiichiro,Herath,40000,Senior Engineer,1988-07-20
411041,Aiichiro,Joslin,47851,Engineer,1998-05-01
73375,Aiichiro,Kragelund,55932,Staff,2000-01-15
278486,Aiichiro,Maraist,71759,Senior Staff,1990-06-19
207295,Aiichiro,Motley,40000,Assistant Engineer,1998-01-19
97938,Aiichiro,Plavsic,69134,Senior Staff,1992-03-26
249729,Aiichiro,Redmiles,40000,Senior Engineer,1991-07-26
418110,Aiichiro,Roohalamini,46094,Senior Engineer,2001-11-23
288588,Aiichiro,Toyoshima,57588,Senior Engineer,1998-04-12
79110,Aiichiro,Vecchi,71332,Engineer,1998-07-28
46853,Aiichiro,Walston,64802,Senior Staff,1997-07-17
451799,Aiman,Anick,52888,Senior Engineer,1994-04-29
54473,Aiman,Benaini,40000,Senior Staff,1993-10-13
81468,Aiman,Bodoff,40000,Senior Engineer,1995-05-16
465657,Aiman,Garigliano,40000,Senior Engineer,1997-01-29
62236,Aiman,Georg,40000,Senior Engineer,2000-11-06
213180,Aiman,Heuser,46415,Senior Engineer,1993-09-02
77181,Aiman,Irland,40000,Senior Engineer,1997-08-04
414566,Aiman,Khalil,44459,Senior Staff,1987-04-02
23784,Aiman,Merli,40000,Technique Leader,1998-04-11
75066,Aiman,Mungall,43279,Senior Staff,1989-09-02
202890,Aiman,Nicolson,40000,Technique Leader,1993-03-06
89354,Aiman,Schicker,62703,Senior Staff,1993-01-03
423323,Aiman,Ventosa,40000,Technique Leader,1998-09-05
484188,Aimee,Aloisi,40000,Senior Staff,1993-05-30
475687,Aimee,Anandan,81378,Senior Engineer,1995-09-03
460229,Aimee,Avouris,74597,Senior Staff,1994-09-18
474921,Aimee,Baak,46090,Senior Staff,1989-09-02
467060,Aimee,Baik,40000,Senior Staff,1991-10-07
13546,Aimee,Brookner,50295,Senior Engineer,1997-10-26
428299,Aimee,Detkin,48412,Senior Engineer,1997-02-24
240241,Aimee,Ginesta,56169,Senior Engineer,1997-08-02
241965,Aimee,Kornatzky,93324,Senior Staff,1994-12-30
433665,Aimee,Kusalik,87168,Staff,1999-08-29
450468,Aimee,Lakshmanan,48849,Engineer,1996-12-01
458252,Aimee,Lorys,40000,Staff,1996-03-22
439216,Aimee,Mateescu,40000,Senior Engineer,1990-11-10
101440,Aimee,McAffer,64583,Senior Staff,1995-12-01
247220,Aimee,Miyakawa,72579,Staff,1998-12-18
47050,Aimee,Nyrup,40000,Staff,1997-11-03
65316,Aimee,Papastamatiou,40000,Senior Engineer,1990-04-05
11268,Aimee,Petersohn,40000,Senior Engineer,1995-10-25
92417,Aimee,Pollacia,59453,Senior Staff,1995-09-11
488271,Aimee,Rahier,40646,Technique Leader,1989-01-09
78373,Aimee,Schlumberger,40000,Senior Engineer,1994-08-16
280169,Aimee,Sherertz,43251,Senior Engineer,1991-05-30
417450,Aimee,Shinomoto,40000,Senior Staff,1994-04-30
299575,Aimee,Spinelli,49054,Senior Engineer,1995-05-23
103987,Aimee,Uhrik,69354,Senior Engineer,1995-09-06
452608,Aimee,Yeung,49434,Senior Engineer,1999-05-01
20586,Akeel,Clouatre,67653,Senior Engineer,1995-03-08
66516,Akeel,Crouzet,40000,Senior Staff,1995-04-26
459463,Akeel,Denis,75583,Senior Staff,1987-03-27
218713,Akeel,Glowinski,75289,Senior Engineer,1994-08-17
269948,Akeel,Gopalakrishnan,54708,Technique Leader,1986-10-16
427114,Akeel,Gustavson,40000,Senior Staff,2001-06-16
251272,Akeel,Heuser,40000,Engineer,1997-09-07
38156,Akeel,Honglei,40000,Senior Staff,1995-09-26
25537,Akeel,Ibel,103268,Senior Staff,1995-07-05
281586,Akeel,Jiang,40000,Engineer,1999-02-19
98436,Akeel,Khalid,40000,Senior Engineer,1991-05-15
54942,Akeel,Kusakari,40000,Senior Staff,1993-11-12
469975,Akeel,Kusalik,49102,Engineer,1999-10-23
479496,Akeel,Lenart,71057,Senior Staff,1994-12-07
283110,Akeel,Leuchs,55065,Senior Engineer,1993-07-29
49918,Akeel,Maksimenko,40000,Senior Engineer,1991-07-25
295597,Akeel,Matzov,56384,Senior Engineer,1995-05-24
13156,Akeel,Millington,48285,Senior Engineer,2000-08-18
408861,Akeel,Moffat,40000,Engineer,1995-06-18
216860,Akeel,Monkewich,79394,Senior Engineer,2001-01-11
91521,Akeel,Murthy,60815,Staff,1997-09-17
237047,Akeel,Peres,85866,Senior Staff,1996-02-23
108218,Akeel,Piveteau,40000,Senior Engineer,1993-09-05
456692,Akeel,Polupanov,43335,Senior Engineer,1995-02-10
58366,Akeel,Schnabel,66579,Senior Engineer,1995-11-03
462151,Akeel,Templeman,43373,Senior Engineer,1993-02-19
72799,Akeel,Usdin,54368,Senior Engineer,1988-06-03
270634,Akeel,Vakili,57610,Senior Engineer,1998-10-30
261805,Akeel,Veeraraghavan,40000,Senior Engineer,1987-08-24
297140,Akeel,Zizka,50867,Engineer,1995-06-10
473021,Akemi,Attimonelli,43233,Engineer,1996-10-01
62155,Akemi,Basawa,40170,Assistant Engineer,1998-11-02
481551,Akemi,Bednarek,51412,Senior Engineer,1987-04-23
79411,Akemi,Beidas,57780,Senior Staff,1998-10-24
252419,Akemi,Bhattacharjee,48963,Senior Engineer,2001-08-17
10103,Akemi,Birch,68158,Engineer,1998-01-12
265846,Akemi,Birge,76902,Senior Staff,1994-10-11
227554,Akemi,Borstler,66261,Senior Engineer,1996-04-19
219994,Akemi,Broomell,85955,Senior Staff,2002-02-19
84720,Akemi,Champarnaud,52534,Senior Staff,1996-02-07
425882,Akemi,DasSarma,50268,Senior Staff,1992-04-25
454987,Akemi,Fontet,68570,Senior Engineer,2000-08-07
476410,Akemi,Gunderson,42232,Staff,1996-06-27
255828,Akemi,Kilgore,40752,Senior Engineer,2001-03-20
457184,Akemi,Makrucki,49802,Senior Staff,1994-05-22
87323,Akemi,Nastansky,44537,Senior Engineer,1995-10-17
100112,Akemi,Naumovich,76575,Engineer,1999-06-30
482188,Akemi,Panwar,56760,Senior Engineer,1992-08-06
499197,Akemi,Rajaraman,75128,Senior Engineer,1997-12-18
442709,Akemi,Renear,40000,Senior Staff,1996-11-16
244591,Akemi,Sambasivam,40000,Senior Staff,1985-06-19
95696,Akemi,Schaft,45811,Engineer,1998-09-04
255647,Akemi,Smailagic,40000,Technique Leader,1992-07-21
467511,Akemi,Thambidurai,71603,Senior Staff,1997-11-14
260667,Akemi,Weedon,54938,Senior Engineer,2000-05-27
51838,Akemi,Woycyznski,40000,Senior Staff,1991-05-25
292458,Akeno,Armand,52893,Senior Staff,1996-02-13
288776,Akeno,Baca,69983,Senior Staff,1995-07-12
278610,Akeno,Benzmuller,62499,Senior Staff,2000-01-23
57616,Akeno,Bergere,52975,Staff,1997-05-01
486166,Akeno,Berztiss,40000,Engineer,1999-09-30
278885,Akeno,Birch,42668,Senior Staff,1996-01-30
266821,Akeno,Cooke,61861,Senior Staff,1985-04-06
295658,Akeno,Decleir,40000,Engineer,1997-08-10
24727,Akeno,Gecseg,59984,Engineer,1997-12-14
486262,Akeno,Genther,50001,Senior Engineer,1995-07-11
288168,Akeno,Juneja,40000,Senior Staff,1986-04-22
490850,Akeno,Karunanithi,50952,Senior Staff,1995-08-05
487259,Akeno,Klerer,66629,Senior Engineer,1989-05-11
205026,Akeno,Kulisch,59911,Senior Engineer,1988-12-26
480865,Akeno,Lorch,40000,Engineer,1994-11-18
244454,Akeno,Morrow,41628,Senior Staff,1992-10-25
471107,Akeno,Muhlberg,40000,Senior Engineer,1987-09-09
461936,Akeno,Nishimukai,40000,Senior Engineer,1999-03-14
410720,Akeno,Pargas,51928,Staff,1999-04-18
422812,Akeno,Pashtan,53423,Senior Staff,1992-12-02
63341,Akeno,Peck,45035,Senior Staff,1993-12-22
237160,Akeno,Rande,83546,Senior Engineer,1994-08-13
283048,Akeno,Ruemmler,45205,Engineer,1998-10-30
91451,Akeno,Savasere,40000,Assistant Engineer,1995-01-01
492750,Akeno,Sewelson,47252,Senior Engineer,1994-06-06
278075,Akeno,Soicher,71702,Senior Staff,1991-02-08
26119,Akeno,Vesna,40000,Senior Engineer,1995-12-16
61371,Akeno,Yetto,40000,Senior Staff,1994-01-08
16954,Akhilish,Apsitis,47943,Senior Staff,1995-08-06
459269,Akhilish,Baek,40000,Technique Leader,1996-06-24
239065,Akhilish,Braunmuhl,70888,Senior Staff,1993-05-20
461704,Akhilish,Bultermann,85514,Senior Staff,1987-04-30
272119,Akhilish,Businaro,40000,Senior Engineer,1995-03-03
31495,Akhilish,Coombs,62324,Technique Leader,1986-11-30
64728,Akhilish,Hedayat,43564,Senior Engineer,1995-12-19
23001,Akhilish,Irland,52018,Senior Engineer,1999-11-02
239832,Akhilish,Kakkar,61302,Senior Staff,1990-10-18
58161,Akhilish,Karner,40000,Senior Engineer,1996-06-26
480376,Akhilish,Kieras,80095,Senior Staff,1994-11-02
69829,Akhilish,Koprowski,60061,Senior Engineer,1996-05-26
245969,Akhilish,Kushner,72956,Senior Staff,2002-04-04
219581,Akhilish,Mansanne,40000,Senior Engineer,1994-08-07
402241,Akhilish,Mukaidono,46248,Staff,1997-10-15
291534,Akhilish,Paciorek,70586,Senior Staff,1995-08-25
41836,Akhilish,Passino,40000,Senior Engineer,1997-03-22
18806,Akhilish,Petereit,59955,Senior Staff,1991-05-29
52610,Akhilish,Tsukuda,43766,Senior Engineer,1994-09-06
254412,Akhilish,Vrecion,40000,Senior Engineer,2000-05-24
252749,Akhilish,Yeung,72212,Staff,1999-08-28
499766,Akhilish,Zobel,65061,Senior Staff,1991-09-14
17125,Akhilish,Zweizig,40000,Senior Engineer,2001-10-17
226796,Aksel,Baar,58510,Senior Engineer,1993-10-21
297795,Aksel,Baez,57330,Senior Staff,1991-11-08
251002,Aksel,Belinskaya,51774,Senior Staff,1995-11-05
65084,Aksel,Bhattacharjee,40000,Senior Staff,1993-11-25
200455,Aksel,Businaro,69170,Senior Staff,1986-01-24
487601,Aksel,Emiris,40000,Engineer,1999-10-07
24383,Aksel,Erev,40000,Senior Engineer,2002-06-30
256961,Aksel,Farrar,56341,Senior Engineer,1997-06-20
262348,Aksel,Frezza,53824,Senior Staff,1988-01-04
217070,Aksel,Gargeya,58281,Senior Staff,1994-04-24
273326,Aksel,Gulik,61869,Senior Staff,1995-01-14
70217,Aksel,Iivonen,42181,Senior Staff,1993-12-07
495283,Aksel,Kaelbling,40000,Senior Engineer,1988-03-29
66170,Aksel,Ohori,81664,Senior Engineer,1999-08-31
108176,Aksel,Piazza,40000,Senior Engineer,1993-12-02
286982,Aksel,Ranze,86065,Senior Staff,1998-11-23
448096,Aksel,Rouquie,69572,Technique Leader,1988-08-02
36698,Aksel,Shackel,63881,Senior Staff,1997-04-08
209654,Aksel,Stiles,62499,Senior Staff,1999-07-07
262047,Aksel,Thibadeau,67633,Senior Engineer,1994-05-07
228758,Aksel,Thummel,40000,Senior Engineer,1996-08-25
224368,Aksel,Ventosa,40000,Senior Staff,1991-07-06
416795,Aksel,Wossner,78825,Senior Staff,1999-11-30
475634,Alagu,Alameldin,40000,Senior Engineer,1986-09-05
499898,Alagu,Azuma,40000,Senior Staff,1992-09-11
443307,Alagu,Bennis,42534,Senior Engineer,1994-12-02
51438,Alagu,Bernatsky,56119,Senior Engineer,2001-12-27
260246,Alagu,Birta,40000,Staff,1995-11-04
11527,Alagu,Boyle,60212,Staff,1999-01-28
249506,Alagu,Braunschweig,58916,Senior Staff,1991-08-29
56020,Alagu,Byoun,57056,Senior Engineer,1993-09-05
257667,Alagu,Dechter,40000,Senior Staff,1993-02-15
428688,Alagu,Deville,41746,Senior Staff,1995-06-18
274985,Alagu,Emmerich,57279,Senior Engineer,1985-07-17
103605,Alagu,Fraisse,51576,Technique Leader,1997-02-18
498814,Alagu,Gecsei,83535,Senior Staff,1990-05-04
476510,Alagu,Gimarc,78172,Senior Staff,1998-03-29
238869,Alagu,Glinert,41307,Senior Staff,1996-09-01
445964,Alagu,Kaelbling,54349,Technique Leader,1994-07-27
470739,Alagu,Kornyak,40144,Senior Engineer,1996-01-13
91022,Alagu,Kropatsch,40000,Technique Leader,1999-05-27
279249,Alagu,Litecky,73559,Staff,1996-07-31
212178,Alagu,Lodder,60800,Senior Staff,1994-05-08
30951,Alagu,Matzen,40000,Senior Engineer,1993-08-25
454979,Alagu,Milicic,40000,Senior Engineer,1998-06-16
204027,Alagu,Olano,52685,Senior Staff,1993-03-28
62836,Alagu,Ozeri,65552,Senior Engineer,1994-03-27
265626,Alagu,Pagter,67600,Senior Staff,1987-11-26
296543,Alagu,Peek,42448,Staff,1997-01-10
252496,Alagu,Polajnar,40000,Engineer,1996-11-01
228982,Alagu,Ramsak,60043,Senior Staff,1990-04-03
31704,Alagu,Randt,45863,Senior Engineer,1997-08-18
66314,Alagu,Sluis,40000,Senior Staff,1988-01-06
410148,Alagu,Stanger,55739,Senior Engineer,2000-12-28
205202,Alagu,Stemann,40564,Staff,1995-04-21
241815,Alagu,Terlouw,40000,Engineer,1995-01-01
427040,Alain,Asmuth,49416,Senior Staff,1993-04-05
72264,Alain,Bale,40000,Senior Engineer,1992-05-23
28933,Alain,Bernick,40000,Senior Staff,1992-01-24
10035,Alain,Chappelet,41538,Senior Engineer,1996-09-05
291676,Alain,Constantine,48474,Engineer,1994-04-04
50456,Alain,Eastman,46952,Senior Staff,1993-04-12
416284,Alain,Ferretti,70924,Senior Engineer,1988-12-18
492574,Alain,Georg,40000,Senior Engineer,1988-08-30
299327,Alain,Griswold,51413,Senior Engineer,1998-01-02
39780,Alain,Gyorkos,60930,Technique Leader,1989-06-05
423691,Alain,Hanratty,56718,Senior Engineer,1987-08-13
91913,Alain,Hofmeyr,40000,Senior Engineer,1997-07-03
105328,Alain,Hoppenstand,40000,Technique Leader,1993-11-12
269913,Alain,Jervis,89097,Senior Staff,2000-01-23
297444,Alain,Kading,41401,Senior Engineer,1996-01-04
226275,Alain,Katiyar,77454,Senior Engineer,2002-07-08
412340,Alain,Litecky,40000,Senior Engineer,1986-10-03
24457,Alain,Merkl,40000,Senior Engineer,1996-07-25
457189,Alain,Schnabel,40000,Senior Engineer,1992-12-05
216032,Alain,Senzako,40225,Senior Engineer,1991-04-12
495069,Alain,Takkinen,40000,Staff,1998-04-28
432671,Alain,Ushiama,40087,Senior Engineer,1997-04-12
205924,Alain,Ventosa,52775,Senior Engineer,1999-01-27
41149,Alain,Wiegley,40000,Senior Engineer,1997-11-26
429221,Alain,Zykh,40000,Technique Leader,1999-02-01
69064,Alair,Babb,40445,Senior Engineer,1991-04-23
439337,Alair,DiGiano,79338,Senior Staff,1998-10-28
219237,Alair,Driscoll,40000,Senior Engineer,1994-06-08
448779,Alair,Gelosh,40000,Senior Engineer,1990-05-14
232890,Alair,Herath,40000,Senior Staff,1992-03-12
426791,Alair,Irland,52876,Senior Staff,1995-05-04
407930,Alair,Kirkerud,72870,Senior Engineer,1993-12-14
464933,Alair,Kriebel,40000,Technique Leader,1985-04-13
92802,Alair,Luks,76564,Senior Staff,1993-06-05
19329,Alair,Marletta,48046,Senior Engineer,1994-02-04
403404,Alair,McClure,53445,Engineer,1995-09-07
218408,Alair,McClurg,64391,Senior Engineer,1995-09-13
429514,Alair,Merkl,40000,Senior Staff,1995-05-16
36536,Alair,Miara,71404,Engineer,1996-10-16
238200,Alair,Molenkamp,48211,Senior Engineer,1994-02-23
92977,Alair,Naumovich,67607,Senior Staff,1993-10-13
408825,Alair,Nitta,40000,Engineer,1998-04-25
18251,Alair,Panangaden,58297,Senior Staff,1986-10-08
445562,Alair,Pietracaprina,100570,Senior Staff,1998-01-09
432122,Alair,Poupard,46008,Engineer,1998-12-10
426099,Alair,Sherertz,58855,Staff,2000-02-01
434758,Alair,Tzvieli,48812,Staff,2000-01-11
55756,Alair,Warwick,78624,Senior Staff,1995-09-14
255400,Alair,Yetto,59347,Engineer,1997-12-05
68599,Alair,Zucker,79116,Staff,1999-11-05
108676,Alassane,Angot,40000,Senior Staff,1998-09-20
92508,Alassane,Baaz,40000,Senior Staff,1991-02-17
498752,Alassane,Bashian,56682,Senior Staff,1998-05-07
29729,Alassane,Bernatsky,87778,Senior Staff,1997-11-04
226431,Alassane,Budinsky,60732,Senior Engineer,1995-03-15
248172,Alassane,Couchot,48284,Senior Staff,1993-08-15
235245,Alassane,Denny,47907,Senior Engineer,1999-05-19
70380,Alassane,Denos,73598,Senior Staff,2001-12-18
81036,Alassane,Fargier,40000,Technique Leader,1986-12-20
437098,Alassane,Gaughan,54031,Engineer,1995-06-24
292141,Alassane,Ginneken,40000,Senior Staff,1987-01-20
108109,Alassane,Holburn,49024,Senior Engineer,1995-12-23
290585,Alassane,Huhdanpaa,78453,Technique Leader,1997-08-26
45177,Alassane,Iacovou,40000,Engineer,1996-08-07
27273,Alassane,Jeong,40000,Technique Leader,1991-04-06
200956,Alassane,Kadhim,87972,Senior Staff,1994-01-29
426349,Alassane,Kaelbling,44855,Senior Engineer,1986-11-07
284859,Alassane,Krogh,59876,Senior Engineer,1994-09-22
239013,Alassane,Lamparter,40000,Senior Engineer,1988-07-08
400121,Alassane,Lichtner,40000,Senior Engineer,1997-03-05
87869,Alassane,Luit,75199,Senior Staff,1986-01-19
224214,Alassane,Mateescu,40000,Engineer,1995-12-03
91802,Alassane,Meriste,63586,Senior Staff,1993-07-28
497088,Alassane,Picco,73736,Senior Staff,1986-02-02
22833,Alassane,Plessier,51912,Assistant Engineer,1994-11-29
462073,Alassane,Plump,52949,Senior Staff,1995-10-08
91933,Alassane,Radivojevic,42252,Senior Engineer,1996-04-26
202364,Alassane,Riefers,40000,Senior Engineer,1994-03-08
485069,Alassane,Riexinger,42684,Senior Engineer,1993-05-14
427959,Alassane,Ritzmann,52660,Senior Engineer,1994-06-16
414472,Alassane,Roisin,52081,Senior Engineer,1997-03-27
212094,Alassane,Schmezko,40000,Senior Staff,2001-02-08
15382,Alassane,Siegrist,66083,Senior Staff,1992-12-26
496180,Alassane,Siepmann,40000,Senior Engineer,1995-04-15
499464,Alassane,Tiemann,41789,Senior Engineer,1988-12-21
477115,Alassane,Velasco,63520,Senior Engineer,2000-05-16
221276,Alassane,Weedman,65368,Senior Engineer,1996-05-15
69507,Alassane,Weedon,78294,Senior Staff,1993-04-05
297730,Alassane,Zallocco,40000,Senior Engineer,1995-09-13
477990,Alejandra,Aingworth,40000,Senior Engineer,1993-09-06
52976,Alejandra,Binding,40000,Engineer,1996-12-25
57821,Alejandra,Bolotov,95710,Senior Staff,1994-10-26
477308,Alejandra,Brandsma,66022,Senior Staff,1985-02-23
106192,Alejandra,Calkin,40000,Senior Engineer,1989-09-24
277182,Alejandra,Comyn,51624,Senior Staff,2000-01-14
418946,Alejandra,Farrow,51650,Senior Staff,1997-02-16
97682,Alejandra,Gulik,41892,Senior Staff,1990-07-05
47627,Alejandra,Harbusch,64005,Senior Staff,1988-08-03
210042,Alejandra,Hitomi,84492,Senior Staff,2001-07-18
451131,Alejandra,Jervis,40000,Senior Staff,1997-03-28
254091,Alejandra,Jiang,40000,Senior Staff,1999-08-30
84685,Alejandra,Jullig,42585,Senior Engineer,1992-07-13
288789,Alejandra,Lanphier,53608,Senior Staff,1999-08-29
448818,Alejandra,Maginnis,57514,Senior Staff,1994-01-02
403247,Alejandra,McFarlin,40000,Senior Staff,1998-06-15
407274,Alejandra,Merel,55963,Senior Staff,1987-06-07
436684,Alejandra,Molenkamp,42992,Senior Engineer,1993-03-28
433949,Alejandra,Mondadori,53977,Senior Engineer,1986-04-01
247681,Alejandra,Muniz,40000,Senior Engineer,1993-09-05
265279,Alejandra,Nishimukai,40000,Senior Engineer,1998-04-20
256664,Alejandra,Poupard,85672,Senior Staff,1995-03-08
83905,Alejandra,Savasere,40000,Senior Staff,1992-05-12
439687,Alejandra,Schlumberger,40000,Technique Leader,1988-10-30
282841,Alejandra,Schwabacher,45623,Senior Staff,1996-10-16
466082,Alejandra,Sooriamurthi,44033,Senior Staff,1994-04-26
33255,Alejandra,Straney,46539,Technique Leader,1990-10-09
411328,Alejandra,Szilard,48513,Senior Engineer,1991-07-01
215801,Alejandra,Underwood,54442,Senior Engineer,1993-08-22
72907,Alejandra,Weisert,40000,Staff,1999-11-20
