emp_no,first_name,last_name,salary,title,from_date
12691,Oddvar,Gils,48493,Senior Engineer,1998-08-25
12697,Uri,Brizzi,40000,Senior Staff,1994-07-11
12697,Uri,Brizzi,40000,Staff,1986-07-11
12709,Ronghao,Botman,45510,Engineer,1995-02-26
12709,Ronghao,Botman,45510,Senior Engineer,2001-02-25
12717,Tzu,Jiafu,53194,Staff,1999-10-20
12722,Elliott,Cheshire,62325,Senior Staff,1985-03-29
12726,Fumitake,Panwar,61177,Senior Engineer,1994-05-19
12729,Nahla,Rahier,51796,Engineer,1992-10-15
12729,Nahla,Rahier,51796,Senior Engineer,1997-10-15
12731,Yongmao,Waymire,40000,Senior Staff,1988-04-05
12732,Mara,Takanami,74436,Senior Staff,1988-04-06
12734,Gil,Frijda,40000,Senior Engineer,1986-03-03
12755,Rildo,Rodite,40196,Senior Staff,1994-03-18
12755,Rildo,Rodite,40196,Staff,1987-03-18
12773,Jenwei,Lovengreen,65556,Engineer,1985-03-05
12773,Jenwei,Lovengreen,65556,Senior Engineer,1994-03-05
12790,Gunilla,Perl,87760,Senior Staff,2000-08-07
12790,Gunilla,Perl,87760,Staff,1995-08-08
12795,Masoud,Fordan,56969,Senior Staff,1997-06-23
12795,Masoud,Fordan,56969,Staff,1988-06-23
12798,Lillian,Beeson,81145,Senior Staff,1996-12-26
12798,Lillian,Beeson,81145,Staff,1987-12-27
12803,Gad,Boissier,91789,Senior Staff,1990-03-16
12803,Gad,Boissier,91789,Staff,1985-03-16
12815,Sushant,Junot,65073,Senior Staff,1993-02-27
12815,Sushant,Junot,65073,Staff,1985-02-27
12819,Mountaz,Gubsky,48455,Engineer,1989-09-09
12819,Mountaz,Gubsky,48455,Senior Engineer,1996-09-09
12848,Kazuhide,Smeets,40000,Engineer,1997-05-11
12863,Leif,Matheson,62803,Engineer,1985-09-06
12863,Leif,Matheson,62803,Senior Engineer,1990-09-06
12872,Marl,Schmittgen,56040,Senior Staff,1993-09-09
12872,Marl,Schmittgen,56040,Staff,1986-09-09
12879,Baruch,Eugenio,40000,Engineer,1990-06-11
12879,Baruch,Eugenio,40000,Senior Engineer,1995-06-11
12890,Neven,Casley,66803,Senior Staff,1985-10-31
12893,Licheng,Crouzet,50803,Senior Staff,1995-03-18
12893,Licheng,Crouzet,50803,Staff,1987-03-18
12895,Roddy,Serot,40000,Senior Engineer,1993-08-15
12905,Munehiro,Gecsei,58659,Engineer,1987-07-19
12905,Munehiro,Gecsei,58659,Senior Engineer,1993-07-18
12926,Heekeun,Luby,68314,Senior Staff,1992-12-24
12926,Heekeun,Luby,68314,Staff,1985-12-24
12940,Odinaldo,Farrar,49760,Engineer,1987-12-12
12940,Odinaldo,Farrar,49760,Senior Engineer,1992-12-11
12941,Tommaso,Perelgut,67069,Engineer,1986-11-06
12941,Tommaso,Perelgut,67069,Senior Engineer,1995-11-06
12949,Geoff,Asrin,40000,Engineer,1987-02-12
12949,Geoff,Asrin,40000,Senior Engineer,1992-02-12
12977,Byong,Markovitch,61326,Engineer,1987-08-24
12977,Byong,Markovitch,61326,Senior Engineer,1992-08-23
12983,Elliott,Hambrick,57252,Staff,1999-06-28
13030,Yahiko,Kroll,51770,Senior Staff,1999-11-25
13030,Yahiko,Kroll,51770,Staff,1993-11-25
13046,Vivian,Stafford,40000,Senior Staff,1987-04-19
13047,Atilio,Chelton,52323,Engineer,1992-02-26
13047,Atilio,Chelton,52323,Senior Engineer,1997-02-25
13075,Rosella,Morrin,40000,Senior Staff,1991-08-17
13075,Rosella,Morrin,40000,Staff,1986-08-17
13076,Deniz,Skafidas,50582,Engineer,1995-01-28
13096,Ibibia,Armand,52544,Engineer,1994-04-22
13096,Ibibia,Armand,52544,Senior Engineer,2001-04-22
13103,Srinidhi,Ellozy,40000,Senior Engineer,1988-06-19
13124,Quingbo,Garnick,73785,Senior Staff,1985-03-17
13133,Guther,Senzako,67777,Senior Staff,1991-09-03
13133,Guther,Senzako,67777,Staff,1985-09-03
13134,Lorien,Chepyzhov,51227,Engineer,1987-10-23
13134,Lorien,Chepyzhov,51227,Senior Engineer,1993-10-22
13144,Persi,Nollmann,52825,Senior Staff,1997-06-19
13144,Persi,Nollmann,52825,Staff,1989-06-19
13146,Haldon,Erie,61398,Senior Staff,1985-05-25
13147,Shichao,Ginesta,77429,Senior Staff,1998-06-29
13147,Shichao,Ginesta,77429,Staff,1993-06-29
13156,Akeel,Millington,48285,Engineer,1992-08-18
13156,Akeel,Millington,48285,Senior Engineer,2000-08-18
13165,Lucian,Benner,42796,Engineer,1988-03-16
13165,Lucian,Benner,42796,Senior Engineer,1995-03-17
13168,Munir,Stentiford,49210,Engineer,1987-09-11
13168,Munir,Stentiford,49210,Senior Engineer,1992-09-10
13170,Cheong,Bernardeschi,49012,Senior Staff,1998-01-09
13170,Cheong,Bernardeschi,49012,Staff,1993-01-09
13171,Anoosh,Birnbaum,40000,Engineer,1987-08-31
13171,Anoosh,Birnbaum,40000,Senior Engineer,1995-08-31
13173,Arve,Horswill,46354,Senior Staff,1996-09-23
13173,Arve,Horswill,46354,Staff,1987-09-24
13179,Moty,Janocha,90233,Staff,1999-02-19
13182,Kokou,Rodite,46832,Engineer,1999-03-03
13186,Kyoichi,Barbanera,93138,Senior Staff,1995-04-29
13186,Kyoichi,Barbanera,93138,Staff,1986-04-29
13192,Rosita,Flowers,43986,Technique Leader,1993-02-01
13202,Aram,Scharstein,51915,Senior Staff,1992-03-28
13202,Aram,Scharstein,51915,Staff,1986-03-29
13210,Jianhua,Klassen,83961,Senior Staff,2002-07-27
13210,Jianhua,Klassen,83961,Staff,1997-07-27
13213,Hein,Billawala,61131,Senior Staff,1993-08-30
13213,Hein,Billawala,61131,Staff,1988-08-30
13232,Mitchel,Fujisaki,40000,Technique Leader,1986-06-02
13233,Alselm,Chvatal,49414,Engineer,1987-03-31
13233,Alselm,Chvatal,49414,Senior Engineer,1995-03-31
13238,Ebru,Foote,40000,Senior Staff,1998-10-10
13238,Ebru,Foote,40000,Staff,1993-10-10
13240,King,Pileggi,49018,Engineer,1994-03-10
13240,King,Pileggi,49018,Senior Engineer,2001-03-10
13250,Zeydy,Schusler,47829,Assistant Engineer,1988-10-28
13250,Zeydy,Schusler,47829,Engineer,1993-10-28
13250,Zeydy,Schusler,47829,Senior Engineer,1998-10-27
13272,Arun,Jiang,40000,Senior Staff,1985-03-10
13276,Yechiam,Seuren,65836,Senior Staff,1991-03-09
13276,Yechiam,Seuren,65836,Staff,1986-03-09
13288,Muneo,Broomell,40000,Senior Staff,1995-04-14
13288,Muneo,Broomell,40000,Staff,1987-04-14
13291,Georg,Stamatiou,54720,Engineer,1986-10-30
13291,Georg,Stamatiou,54720,Senior Engineer,1993-10-30
13302,Mack,Alencar,40000,Engineer,1990-09-26
13302,Mack,Alencar,40000,Senior Engineer,1997-09-26
13315,Sakthirel,Stroustrup,40000,Engineer,1991-06-02
13315,Sakthirel,Stroustrup,40000,Senior Engineer,1999-06-02
13332,Nidapan,Pearson,40000,Assistant Engineer,1987-09-24
13332,Nidapan,Pearson,40000,Engineer,1992-09-23
13332,Nidapan,Pearson,40000,Senior Engineer,1997-09-23
13333,Yoshinari,Hennebert,50997,Assistant Engineer,1988-03-23
13333,Yoshinari,Hennebert,50997,Engineer,1996-03-23
13341,Bodh,Doering,40000,Senior Staff,1992-03-10
13341,Bodh,Doering,40000,Staff,1986-03-11
13343,Heon,Usery,40000,Senior Staff,1995-07-30
13343,Heon,Usery,40000,Staff,1988-07-29
13368,Kiyokazu,Klassen,52872,Staff,1997-09-30
13371,Nakhoon,Riexinger,40000,Senior Engineer,1991-12-13
13373,Juichirou,Naumovich,82749,Senior Staff,2000-08-23
13373,Juichirou,Naumovich,82749,Staff,1991-08-24
13385,Claudi,Buchter,40000,Senior Staff,1986-06-10
13386,Khosrow,Sgarro,91420,Technique Leader,1986-02-23
13389,Divine,Cmelik,40000,Senior Staff,1988-03-23
13392,Fumitake,Beidas,69221,Senior Staff,1993-08-26
13392,Fumitake,Beidas,69221,Staff,1988-08-26
13396,Chuanyi,Aumann,40000,Senior Staff,1994-03-29
13402,Augustine,Dulli,40000,Engineer,1999-09-12
13405,Randy,Baba,60799,Senior Staff,1990-05-10
13407,Gio,Chenoweth,60348,Engineer,1992-10-03
13407,Gio,Chenoweth,60348,Senior Engineer,2001-10-03
13408,Sreekrishna,Lagarias,52479,Engineer,1995-07-25
13408,Sreekrishna,Lagarias,52479,Senior Engineer,2000-07-24
13415,Nathalie,Speer,61838,Technique Leader,1991-04-25
13422,Vishwani,Gerlach,59466,Engineer,1988-01-17
13422,Vishwani,Gerlach,59466,Senior Engineer,1995-01-17
13442,Giordano,Miake,40000,Senior Staff,1994-06-16
13442,Giordano,Miake,40000,Staff,1987-06-16
13443,Mayuko,Puppo,40000,Engineer,1990-12-26
13443,Mayuko,Puppo,40000,Senior Engineer,1996-12-25
13445,Renee,Dehkordi,53194,Engineer,1996-11-29
13451,Gretta,Weiland,40000,Senior Staff,1995-08-23
13451,Gretta,Weiland,40000,Staff,1986-08-23
13457,Shooichi,Parfitt,40812,Engineer,1986-01-18
13457,Shooichi,Parfitt,40812,Senior Engineer,1991-01-18
13458,Feipei,Nivat,41375,Engineer,1989-03-02
13458,Feipei,Nivat,41375,Senior Engineer,1995-03-02
13463,Theron,Berstel,40000,Engineer,1988-01-26
13463,Theron,Berstel,40000,Senior Engineer,1993-01-25
13465,Sasan,Rehfuss,49821,Engineer,1999-03-12
13493,Uinam,Jullig,40000,Engineer,1987-09-07
13493,Uinam,Jullig,40000,Senior Engineer,1992-09-06
13504,Parto,Mandell,41895,Assistant Engineer,1986-12-21
13504,Parto,Mandell,41895,Engineer,1994-12-21
13524,Chaoyi,Porotnikoff,52849,Senior Staff,2000-10-27
13524,Chaoyi,Porotnikoff,52849,Staff,1995-10-28
13535,Arunas,Schlenzig,40000,Assistant Engineer,1986-05-19
13535,Arunas,Schlenzig,40000,Engineer,1993-05-19
13535,Arunas,Schlenzig,40000,Senior Engineer,2000-05-19
13546,Aimee,Brookner,50295,Engineer,1988-10-26
13546,Aimee,Brookner,50295,Senior Engineer,1997-10-26
13549,Matk,Koprowski,40000,Technique Leader,1997-06-18
13552,Ingmar,Capobianchi,73346,Senior Staff,1993-03-23
13552,Ingmar,Capobianchi,73346,Staff,1985-03-23
13576,Jungsoon,Engberts,73022,Senior Staff,2001-08-29
13576,Jungsoon,Engberts,73022,Staff,1992-08-29
13605,Dmitry,Encarnacion,70404,Senior Staff,1991-09-29
13605,Dmitry,Encarnacion,70404,Staff,1985-09-29
13621,Fei,Haddadi,73192,Assistant Engineer,1987-02-09
13621,Fei,Haddadi,73192,Engineer,1995-02-09
13624,Zhigen,Yurek,40000,Senior Staff,1996-05-11
13624,Zhigen,Yurek,40000,Staff,1987-05-12
13629,Dzung,Trelles,40000,Engineer,1987-01-03
13629,Dzung,Trelles,40000,Senior Engineer,1994-01-03
13648,Zejun,Lamba,47723,Technique Leader,1985-11-16
13653,Kristen,Iivonen,53242,Senior Staff,2000-01-17
13653,Kristen,Iivonen,53242,Staff,1991-01-17
13670,Moti,Takanami,40000,Senior Engineer,1988-06-30
13680,Denny,Speer,46968,Staff,1996-02-05
13685,Weicheng,Hockney,48322,Engineer,1991-11-29
13685,Weicheng,Hockney,48322,Senior Engineer,1999-11-29
13697,Shuichi,Weedon,40000,Technique Leader,1985-06-20
13704,Vishu,Kumaresan,40000,Engineer,1987-10-01
13704,Vishu,Kumaresan,40000,Senior Engineer,1995-10-01
13721,Sugwoo,Delgrossi,64754,Senior Staff,2001-09-20
13721,Sugwoo,Delgrossi,64754,Staff,1995-09-21
13727,Vitali,Merey,50798,Staff,1999-10-07
13738,Bangqing,Mitchem,48349,Engineer,1998-06-30
13766,Tremaine,Heemskerk,43748,Senior Staff,1986-08-18
13769,Yakichi,Trogemann,61025,Senior Staff,1988-10-18
13775,Arve,Maierhofer,70161,Senior Staff,1994-10-21
13775,Arve,Maierhofer,70161,Staff,1987-10-21
13786,Takushi,Berendt,74494,Senior Staff,1995-05-19
13786,Takushi,Berendt,74494,Staff,1989-05-19
13787,Xiaobin,Sinicrope,40000,Engineer,1990-10-30
13787,Xiaobin,Sinicrope,40000,Senior Engineer,1996-10-29
13792,Valery,Sury,59127,Senior Staff,1991-07-27
13792,Valery,Sury,59127,Staff,1985-07-27
13796,Paloma,Thorelli,50962,Engineer,1996-01-01
13809,Kiyotoshi,Basagni,43735,Senior Staff,1991-01-12
13809,Kiyotoshi,Basagni,43735,Staff,1986-01-12
13815,Guadalupe,Plotkin,40000,Engineer,1985-09-09
13815,Guadalupe,Plotkin,40000,Senior Engineer,1993-09-09
13825,Arlette,Pell,54704,Technique Leader,1986-08-02
13841,Christophe,Spinelli,52277,Technique Leader,1992-02-01
13842,Juichirou,Cichocki,40000,Senior Staff,2000-04-20
13842,Juichirou,Cichocki,40000,Staff,1991-04-21
13846,Guiseppe,Welham,61097,Senior Staff,1985-03-20
13853,Mingsen,Roohalamini,61615,Senior Staff,1991-03-25
13859,Anoosh,Fujisawa,40000,Engineer,1987-08-23
13859,Anoosh,Fujisawa,40000,Senior Engineer,1992-08-22
13884,Kensei,Swift,44785,Engineer,1998-12-21
13894,Ult,Schonegge,48958,Assistant Engineer,1987-11-28
13894,Ult,Schonegge,48958,Engineer,1995-11-28
13904,Youngkon,Cairo,73885,Senior Engineer,1987-09-03
13934,Shiv,Bratsberg,46507,Senior Engineer,1990-04-05
13942,Elzbieta,Esteva,40000,Technique Leader,1997-10-13
13951,Mooi,Genther,82054,Senior Staff,1990-12-28
13951,Mooi,Genther,82054,Staff,1985-12-28
13960,Nechama,Hettesheimer,43204,Senior Staff,1996-04-06
13962,Maris,Ghelli,67965,Senior Engineer,1994-10-26
13966,Boguslaw,Cooman,40000,Senior Staff,1990-12-26
13969,Jianwen,Chandrasekhar,60392,Technique Leader,1985-05-29
13990,Deborah,Schapiro,52723,Assistant Engineer,1988-06-10
13990,Deborah,Schapiro,52723,Engineer,1996-06-10
13992,Ulises,Kenevan,81318,Senior Staff,1994-07-27
13992,Ulises,Kenevan,81318,Staff,1988-07-27
13999,Florian,Crouzet,40000,Senior Staff,2000-02-25
13999,Florian,Crouzet,40000,Staff,1995-02-25
14005,Vojin,Stellhorn,40000,Technique Leader,1985-05-10
14015,Manibrata,Picaronny,63084,Senior Engineer,1997-08-15
14034,Aloys,Seghrouchni,69700,Senior Staff,1991-08-26
14034,Aloys,Seghrouchni,69700,Staff,1985-08-26
14041,Shan,DeMori,63235,Senior Staff,1995-12-22
14041,Shan,DeMori,63235,Staff,1987-12-22
14067,Godehard,Trachtenberg,44669,Engineer,1994-02-14
14067,Godehard,Trachtenberg,44669,Senior Engineer,2000-02-14
14088,Mori,Leslie,44821,Senior Staff,1994-11-10
14088,Mori,Leslie,44821,Staff,1987-11-10
14107,Xiahua,Rindone,82396,Senior Staff,1999-12-15
14107,Xiahua,Rindone,82396,Staff,1991-12-15
14111,Leszek,Cummings,52696,Senior Staff,1999-09-26
14111,Leszek,Cummings,52696,Staff,1992-09-25
14118,Kasturi,Anido,46248,Senior Staff,1985-04-06
14167,Adas,Hertweck,40000,Engineer,1985-12-01
14167,Adas,Hertweck,40000,Senior Engineer,1994-12-01
14191,Jiann,Luby,40155,Engineer,1987-01-16
14191,Jiann,Luby,40155,Senior Engineer,1993-01-15
14209,Masanao,Kusakabe,40000,Senior Staff,1988-04-06
14220,Tomofumi,Pargas,68017,Senior Engineer,1987-12-02
14232,Masali,Bojadziev,50568,Engineer,1994-09-10
14232,Masali,Bojadziev,50568,Senior Engineer,1999-09-10
14236,Xuedong,Angiulli,40000,Senior Staff,1988-11-07
14237,Abdulla,Gerlach,57219,Engineer,1986-06-13
14237,Abdulla,Gerlach,57219,Senior Engineer,1994-06-13
14242,Sudhanshu,Benaini,40000,Senior Staff,1992-06-27
14242,Sudhanshu,Benaini,40000,Staff,1985-06-27
14257,Kwok,Massonet,40000,Staff,1998-02-04
14290,Miyeon,Olivero,78736,Senior Engineer,1992-03-29
14292,Susanna,Vigier,41846,Senior Staff,1997-02-18
14292,Susanna,Vigier,41846,Staff,1988-02-19
14298,Chriss,Granlund,40000,Engineer,1996-01-07
14298,Chriss,Granlund,40000,Senior Engineer,2001-01-06
14310,Marlo,Leuchs,40000,Senior Staff,1987-02-23
14320,Sreenivas,Schaar,40000,Engineer,1986-06-30
14320,Sreenivas,Schaar,40000,Senior Engineer,1992-06-29
14322,Shem,Kakkad,50363,Engineer,1999-11-19
14323,Golgen,Leslie,40000,Staff,1997-08-05
14340,Vitaly,Wixon,42858,Engineer,1986-12-19
14340,Vitaly,Wixon,42858,Senior Engineer,1995-12-19
14344,Otilia,Buescher,41979,Technique Leader,1988-12-16
14354,Mong,Bojadziev,40000,Senior Staff,1990-08-28
14354,Mong,Bojadziev,40000,Staff,1985-08-28
14360,Janche,Erbe,43476,Senior Staff,1997-08-01
14372,Saniya,Srimani,57667,Engineer,1999-12-26
14384,Tomofumi,Holburn,58260,Technique Leader,1988-02-13
14422,Toshimo,Gadepally,59001,Engineer,1985-10-20
14422,Toshimo,Gadepally,59001,Senior Engineer,1990-10-20
14434,Elvis,Maginnis,40000,Technique Leader,1989-09-21
14439,Raimond,Woycyznski,80654,Engineer,1986-11-01
14439,Raimond,Woycyznski,80654,Senior Engineer,1994-11-01
14460,Yagil,Lueh,56267,Engineer,1988-01-23
14460,Yagil,Lueh,56267,Senior Engineer,1995-01-23
14478,Munehiro,Boissier,40000,Senior Staff,1992-06-28
14481,Moti,Lammel,40000,Engineer,1987-08-25
14481,Moti,Lammel,40000,Senior Engineer,1993-08-24
14483,Supot,Marrevee,40000,Senior Engineer,1986-01-30
14486,Indrajit,Birdsall,40000,Engineer,1994-08-12
14486,Indrajit,Birdsall,40000,Senior Engineer,1999-08-12
14498,Xiong,Selenyi,40000,Senior Staff,1994-10-17
14498,Xiong,Selenyi,40000,Staff,1988-10-17
14501,Taizo,Kroft,63646,Technique Leader,1991-11-20
14509,Danil,Aloia,40000,Senior Staff,2001-12-16
14509,Danil,Aloia,40000,Staff,1995-12-17
14513,Samphel,Barreiro,83273,Senior Staff,1985-07-28
14515,Kazuhisa,Versino,61645,Engineer,1991-02-19
14515,Kazuhisa,Versino,61645,Senior Engineer,1996-02-19
14516,Kristian,Underwood,73262,Senior Staff,1989-04-08
14518,Patricia,Peir,64238,Engineer,1996-02-18
14522,Chuanyi,Ranta,40000,Senior Staff,1990-01-14
14537,Babette,Engelmann,48332,Engineer,1989-03-17
14537,Babette,Engelmann,48332,Senior Engineer,1994-03-17
14552,Ibibia,Snyers,40000,Engineer,1994-06-13
14552,Ibibia,Snyers,40000,Senior Engineer,1999-06-13
14556,Fatemeh,Zultner,40000,Assistant Engineer,1986-12-26
14556,Fatemeh,Zultner,40000,Engineer,1994-12-26
14560,Elrique,Driscoll,62770,Engineer,1985-05-21
14560,Elrique,Driscoll,62770,Senior Engineer,1993-05-21
14581,Gao,Condotta,59499,Engineer,1988-06-28
14581,Gao,Condotta,59499,Senior Engineer,1996-06-28
14582,Kiyokazu,Morrin,40000,Senior Engineer,1999-04-08
14600,Jayson,Cairo,41352,Senior Staff,1988-10-24
14603,Lech,Marquardt,55369,Engineer,1986-01-19
14603,Lech,Marquardt,55369,Senior Engineer,1993-01-19
14607,Suzette,Selvestrel,67813,Staff,1994-06-26
14620,Jianhua,Erev,53303,Engineer,1988-08-04
14620,Jianhua,Erev,53303,Senior Engineer,1993-08-04
14621,Souichi,Wixon,66404,Senior Staff,1992-01-20
14621,Souichi,Wixon,66404,Staff,1987-01-20
14632,Gudjon,McClurg,40000,Assistant Engineer,1987-08-01
14632,Gudjon,McClurg,40000,Engineer,1994-08-01
14632,Gudjon,McClurg,40000,Senior Engineer,2001-08-01
14639,Arvind,Hempstead,79405,Senior Staff,1994-11-08
14639,Arvind,Hempstead,79405,Staff,1987-11-08
14640,Toshimori,Kornatzky,42662,Engineer,1992-05-20
14640,Toshimori,Kornatzky,42662,Senior Engineer,1998-05-20
14642,Florian,Kuhnemann,54553,Engineer,1987-06-05
14642,Florian,Kuhnemann,54553,Senior Engineer,1996-06-04
14645,Laurentiu,Glinert,45647,Engineer,1987-05-01
14645,Laurentiu,Glinert,45647,Senior Engineer,1995-05-01
14648,IEEE,Lorys,89209,Senior Staff,1994-11-16
14648,IEEE,Lorys,89209,Staff,1986-11-16
14659,Sashi,Adachi,40926,Engineer,1985-03-16
14659,Sashi,Adachi,40926,Senior Engineer,1990-03-16
14675,Teunis,Angel,40000,Senior Staff,1988-09-25
14677,Herbert,Sifakis,40000,Senior Engineer,1987-02-12
14683,Alois,Basart,41107,Engineer,1986-12-02
14683,Alois,Basart,41107,Senior Engineer,1994-12-02
14690,Yechezkel,Bellone,40000,Engineer,1986-02-25
14690,Yechezkel,Bellone,40000,Senior Engineer,1994-02-25
14693,Brewster,Stranks,59960,Senior Staff,1992-05-04
14693,Brewster,Stranks,59960,Staff,1986-05-05
14710,Mahmut,Hainaut,40341,Senior Staff,1988-09-18
14723,Constantino,Assaf,40000,Senior Staff,2002-06-01
14723,Constantino,Assaf,40000,Staff,1993-06-01
14724,Aron,Lemarechal,66530,Senior Staff,1993-09-10
14724,Aron,Lemarechal,66530,Staff,1986-09-10
14780,Marlo,Bruckman,51232,Senior Engineer,1986-09-19
14785,Zhonghua,Kaiser,46936,Senior Engineer,1988-06-23
14793,Stein,Uchoa,47045,Engineer,1998-01-18
14814,Odysseas,Nishimukai,40000,Senior Staff,1996-10-26
14814,Odysseas,Nishimukai,40000,Staff,1987-10-27
14817,Gaurav,Masaki,41203,Engineer,1992-12-02
14817,Gaurav,Masaki,41203,Senior Engineer,1997-12-02
14821,Oguz,Kilgore,42545,Engineer,1997-05-25
14839,Changho,Cronin,40000,Engineer,1990-04-24
14839,Changho,Cronin,40000,Senior Engineer,1998-04-24
14853,Taiji,Nergos,58311,Engineer,1988-03-07
14853,Taiji,Nergos,58311,Senior Engineer,1993-03-07
14877,Arto,Meriste,40000,Engineer,1988-06-06
14877,Arto,Meriste,40000,Senior Engineer,1996-06-06
14879,Anyuan,Sigstam,54322,Engineer,1987-12-29
14879,Anyuan,Sigstam,54322,Senior Engineer,1993-12-28
14888,Temple,Barriga,60916,Senior Staff,1986-12-09
14899,Alejandro,Casley,64365,Senior Staff,1991-02-22
14899,Alejandro,Casley,64365,Staff,1985-02-22
14906,Adil,Parveen,54758,Senior Staff,1996-12-10
14906,Adil,Parveen,54758,Staff,1987-12-11
14908,Kerhong,Flanders,40000,Engineer,1992-09-17
14908,Kerhong,Flanders,40000,Senior Engineer,1997-09-17
14909,Mohan,Kamble,40000,Engineer,1990-12-21
14909,Mohan,Kamble,40000,Senior Engineer,1996-12-20
14911,Xiaobin,Chelton,62738,Engineer,1987-04-06
14911,Xiaobin,Chelton,62738,Senior Engineer,1994-04-06
14914,Gretta,Benzaken,40000,Engineer,1999-09-25
14915,Huican,Picco,40733,Engineer,1994-07-03
14923,Shuzo,Gyorkos,40000,Technique Leader,1985-05-15
14928,Satoru,Mukaidono,53377,Senior Staff,1985-05-17
14941,Nathan,Lichtner,43608,Engineer,1988-12-22
14941,Nathan,Lichtner,43608,Senior Engineer,1994-12-22
14942,Heon,Benveniste,40000,Engineer,1987-11-15
14942,Heon,Benveniste,40000,Senior Engineer,1992-11-14
14949,Insup,Reinhart,44930,Engineer,1987-10-08
14949,Insup,Reinhart,44930,Senior Engineer,1995-10-08
14954,Fox,Magliocco,43510,Senior Engineer,1988-08-05
14971,Fan,Simmen,55187,Senior Staff,1991-03-25
14983,Hyuckchul,Pouyioutas,86754,Senior Staff,1996-12-26
14983,Hyuckchul,Pouyioutas,86754,Staff,1988-12-26
14993,Sanjay,Koblitz,45407,Engineer,1988-04-20
14993,Sanjay,Koblitz,45407,Senior Engineer,1994-04-20
15005,Kiam,Sadowsky,50368,Engineer,1986-05-23
15005,Kiam,Sadowsky,50368,Senior Engineer,1993-05-23
15016,Woody,Gulik,40000,Senior Staff,1991-10-21
15018,Ramalingam,Prenel,40668,Senior Staff,1999-03-11
15018,Ramalingam,Prenel,40668,Staff,1993-03-11
15019,Qingxiang,Shokrollahi,41721,Engineer,1988-11-02
15019,Qingxiang,Shokrollahi,41721,Senior Engineer,1997-11-02
15029,Giordano,Koshino,40000,Senior Staff,1996-04-26
15029,Giordano,Koshino,40000,Staff,1991-04-27
15030,Rasikan,Nourani,40000,Senior Staff,1999-04-11
15036,Ziva,Delgrande,40000,Senior Engineer,1994-11-04
15049,Khun,Waymire,40000,Senior Staff,1991-01-17
15052,Flemming,Kranzdorf,40630,Senior Engineer,1993-01-27
15055,Shrikanth,Sherertz,40000,Senior Staff,1997-07-15
15055,Shrikanth,Sherertz,40000,Staff,1991-07-16
15066,Tomokazu,Oaver,43455,Engineer,1993-06-29
15066,Tomokazu,Oaver,43455,Senior Engineer,2002-06-29
15069,Manton,Siksek,40000,Technique Leader,1987-08-05
15071,Ayonca,Couchot,97484,Senior Staff,1996-10-15
15071,Ayonca,Couchot,97484,Staff,1988-10-15
15075,Radoslaw,Rijsenbrij,40000,Engineer,1986-04-24
15075,Radoslaw,Rijsenbrij,40000,Senior Engineer,1992-04-23
15077,Toshiki,Taubenfeld,40000,Senior Engineer,1993-06-25
15082,Guadalupe,Zirintsis,63024,Technique Leader,1986-04-01
15087,Chirstian,Ushiama,40000,Engineer,1988-09-14
15087,Chirstian,Ushiama,40000,Senior Engineer,1997-09-14
15089,Giri,Coney,48594,Engineer,1987-05-14
15089,Giri,Coney,48594,Senior Engineer,1995-05-14
15092,Remmert,Bahi,40000,Senior Staff,1986-05-26
15102,Luigi,Axelband,40374,Engineer,1992-11-04
15102,Luigi,Axelband,40374,Senior Engineer,2000-11-04
15105,Sudhanshu,Itzigehl,75800,Senior Staff,1994-11-22
15105,Sudhanshu,Itzigehl,75800,Staff,1989-11-22
15114,Pantung,Honglei,40000,Engineer,1998-03-09
15134,Arun,Luiz,62752,Senior Staff,1998-07-23
